query_id,verse_id,query,positive,query_language,positive_language
BG_18_25_en_sa,BG_18_25,"That action which is undertaken through sheer ignorance, without counting the upshot, loss to oneself, injury to others and one’s own capacity, is declared as Tamasika.",अनुबन्धं क्षयं हिंसामनपेक्ष्य च पौरुषम् |मोहादारभ्यते कर्म यत्तत्तामसमुच्यते |,english,sanskrit
BG_18_26_sa_en,BG_18_26,मुक्तसङ्गोऽनहंवादी धृत्युत्साहसमन्वितः |सिद्ध्यसिद्ध्योर्निर्विकारः कर्ता सात्त्विक उच्यते |,"Free from attachment, unegoistic, endowed with firmness and vigour and unswayed by success and failure—such a doer is said to be Sattvika.",sanskrit,english
BG_18_26_en_sa,BG_18_26,"Free from attachment, unegoistic, endowed with firmness and vigour and unswayed by success and failure—such a doer is said to be Sattvika.",मुक्तसङ्गोऽनहंवादी धृत्युत्साहसमन्वितः |सिद्ध्यसिद्ध्योर्निर्विकारः कर्ता सात्त्विक उच्यते |,english,sanskrit
BG_18_28_sa_en,BG_18_28,अयुक्तः प्राकृतः स्तब्धः शठो नैष्कृतिकोऽलसः |विषादी दीर्घसूत्री च कर्ता तामस उच्यते |,"Lacking piety and self-control, uncultured, arrogant, deceitful, inclined to rob others of their livelihood, slothful, down-hearted and procrastinating, such a doer is called Tamasika.",sanskrit,english
BG_18_28_en_sa,BG_18_28,"Lacking piety and self-control, uncultured, arrogant, deceitful, inclined to rob others of their livelihood, slothful, down-hearted and procrastinating, such a doer is called Tamasika.",अयुक्तः प्राकृतः स्तब्धः शठो नैष्कृतिकोऽलसः |विषादी दीर्घसूत्री च कर्ता तामस उच्यते |,english,sanskrit
BG_18_30_sa_en,BG_18_30,प्रवृत्तिं च निवृत्तिं च कार्याकार्ये भयाभये |बन्धं मोक्षं च या वेत्ति बुद्धिः सा पार्थ सात्त्विकी |,"The intellect which correctly determines the paths of activity and renunciation, what ought to be done and what should not be done, what is fear and what is fearlessness, and what is bondage and what is liberation, that intellect is Sattvika.",sanskrit,english
BG_18_30_en_sa,BG_18_30,"The intellect which correctly determines the paths of activity and renunciation, what ought to be done and what should not be done, what is fear and what is fearlessness, and what is bondage and what is liberation, that intellect is Sattvika.",प्रवृत्तिं च निवृत्तिं च कार्याकार्ये भयाभये |बन्धं मोक्षं च या वेत्ति बुद्धिः सा पार्थ सात्त्विकी |,english,sanskrit
BG_18_31_sa_en,BG_18_31,यया धर्ममधर्मं च कार्यं चाकार्यमेव च |अयथावत्प्रजानाति बुद्धिः सा पार्थ राजसी |,"By which a person knows what is duty and what is not duty, what is action and what is inaction, that intellect, O Partha, is Rajasic. The intellect by which man does not truly perceive what is Dharma and what is Adharma, what ought to be done and what should not be done,—that intellect is Rajasika.",sanskrit,english
BG_18_31_en_sa,BG_18_31,"By which a person knows what is duty and what is not duty, what is action and what is inaction, that intellect, O Partha, is Rajasic. The intellect by which man does not truly perceive what is Dharma and what is Adharma, what ought to be done and what should not be done,—that intellect is Rajasika.",यया धर्ममधर्मं च कार्यं चाकार्यमेव च |अयथावत्प्रजानाति बुद्धिः सा पार्थ राजसी |,english,sanskrit
BG_18_32_sa_en,BG_18_32,अधर्मं धर्ममिति या मन्यते तमसावृता |सर्वार्थान्विपरीतांश्च बुद्धिः सा पार्थ तामसी |,"The intellect which imagines even Adharma to be Dharma, and sees all other things upside-down,—wrapped in ignorance, that intellect is Tamasika, Arjuna.",sanskrit,english
BG_18_32_en_sa,BG_18_32,"The intellect which imagines even Adharma to be Dharma, and sees all other things upside-down,—wrapped in ignorance, that intellect is Tamasika, Arjuna.",अधर्मं धर्ममिति या मन्यते तमसावृता |सर्वार्थान्विपरीतांश्च बुद्धिः सा पार्थ तामसी |,english,sanskrit
